qs_rank;country_territory;region;name;description;country;city;latitude;longitude;website;image_url;institution_profile;teaching_languages
801-850;Niemcy;Europa;Uniwersytet Duisburg-Essen;Uniwersytet Duisburg-Essen to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w North Rhine-Westphalia. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;North Rhine-Westphalia;51.463889;7.006111;https://www.uni-due.de/;http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A4t%20Duisburg%20Essen.jpg;ogólny;niemiecki, angielski
635;Niemcy;Europa;Uniwersytet w des Saarlandes;Uniwersytet w des Saarlandes to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Saarbrücken. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;Saarbrücken;49.25555556;7.04166667;https://www.uni-saarland.de/;http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A4t%20des%20Saarlandes%2C%20Saarbr%C3%BCcken%2C%202005.jpg;ogólny;francuski, angielski
207;Niemcy;Europa;Rheinische Friedrich-Wilhelms-Universität Bonn;Rheinische Friedrich-Wilhelms-Universität Bonn to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Bonn. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;Bonn;50.733888888;7.102222222;https://www.uni-bonn.de;http://commons.wikimedia.org/wiki/Special:FilePath/University-bonn%202005-11-18.jpg;ogólny;niemiecki, angielski
201;Niemcy;Europa;Uniwersytet we Fryburgu;Uniwersytet we Fryburgu to szwajcarski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Fribourg. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Szwajcaria;Fribourg;46.80625;7.151738888;https://www.unifr.ch;http://commons.wikimedia.org/wiki/Special:FilePath/University%20Fribourg%20004.JPG;ogólny;niemiecki, francuski, włoski, angielski
642;Szwajcaria;Europa;Uniwersytet we Fryburgu;Uniwersytet we Fryburgu to szwajcarski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Fribourg. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Szwajcaria;Fribourg;46.80625;7.151738888;https://www.unifr.ch;http://commons.wikimedia.org/wiki/Special:FilePath/University%20Fribourg%20004.JPG;ogólny;niemiecki, francuski, włoski, angielski
395;Niemcy;Europa;Uniwersytet Ruhry w Bochum;Uniwersytet Ruhry w Bochum to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w North Rhine-Westphalia. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;North Rhine-Westphalia;51.443888888;7.261666666;https://www.ruhr-uni-bochum.de/de;http://commons.wikimedia.org/wiki/Special:FilePath/Ruhr-Universit%C3%A4t%20Bochum%20Luftaufnahme%202014.jpg;ogólny;niemiecki, angielski
688;Francja;Europa;Université Côte d’Azur;Université Côte d’Azur to francuski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Nice. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;Nice;43.716896662;7.266552716;https://univ-cotedazur.fr/;http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20Nice.jpg;ogólny;francuski, angielski
673;Niemcy;Europa;Uniwersytet Techniczny w Dortmundzie;Uniwersytet Techniczny w Dortmundzie to niemiecka uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Dortmund. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Niemcy;Dortmund;51.4925;7.414169444;https://www.tu-dortmund.de/;http://commons.wikimedia.org/wiki/Special:FilePath/Mensabr%C3%BCcke%20Uni%20Dortmund.jpg;techniczny;niemiecki, angielski
184;Szwajcaria;Europa;Uniwersytet Berneński;Uniwersytet Berneński to szwajcarski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Bern. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Szwajcaria;Bern;46.95;7.437;https://www.unibe.ch/;http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A4t%20Bern.JPG;ogólny;niemiecki, francuski, włoski, angielski
158;Szwajcaria;Europa;Uniwersytet Bazylejski;Uniwersytet Bazylejski to szwajcarski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Basel. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Szwajcaria;Basel;47.55852;7.58346;https://www.unibas.ch/;http://commons.wikimedia.org/wiki/Special:FilePath/Old%20University%20Basel.jpg;ogólny;niemiecki, angielski
350;Niemcy;Europa;Uniwersytet w Münster;Uniwersytet w Münster to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Münster. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;Münster;51.964;7.613;https://www.uni-muenster.de/;http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%BCnster%2C%20F%C3%BCrstbisch%C3%B6fliches%20Schloss%20--%202018%20--%201930-31%20%28cropped%29.jpg;ogólny;niemiecki, angielski
242;Włochy;Europa;Politechnika Turyńska;Politechnika Turyńska to włoska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Turin. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Włochy;Turin;45.063094444;7.661075;https://www.polito.it;http://commons.wikimedia.org/wiki/Special:FilePath/Politecnico%20Torino.JPG;techniczny;włoski, angielski
408;Włochy;Europa;Uniwersytet Turyński;Uniwersytet Turyński to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Turin. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Włochy;Turin;45.069444444;7.688888888;https://www.unito.it;http://commons.wikimedia.org/wiki/Special:FilePath/Palazzo%20dell%27Universit%C3%A0%20%28Turin%29.jpg;ogólny;włoski, angielski
1201-1400;Niemcy;Europa;Uniwersytet Techniczny w Kaiserslautern;Uniwersytet Techniczny w Kaiserslautern to niemiecka uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Rhineland-Palatinate. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Niemcy;Rhineland-Palatinate;49.4239;7.75306;https://www.uni-kl.de;http://commons.wikimedia.org/wiki/Special:FilePath/Uni%20kl%20verwaltung.jpg;techniczny;niemiecki, angielski
420;Francja;Europa;Uniwersytet Strasburski;Uniwersytet Strasburski to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;;48.580277777;7.764444444;https://www.unistra.fr;http://commons.wikimedia.org/wiki/Special:FilePath/Neustadt%20%2852297125377%29.jpg;ogólny;francuski, angielski
1001-1200;Portugalia;Europa;Uniwersytet w the Algarve;Uniwersytet w the Algarve to portugalski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Faro. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Portugalia;Faro;37.0224;-7.92764;http://www.ualg.pt/;http://commons.wikimedia.org/wiki/Special:FilePath/FaroUniversidadeEntrada.jpg;ogólny;portugalski, angielski
711-720;Rosja;Europa;ITMO University;ITMO University to międzynarodowy uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Kyrgyzstan;;39.476153055;72.964055;;;ogólny;angielski, język lokalny
1201-1400;Niemcy;Europa;Uniwersytet w Siegen;Uniwersytet w Siegen to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Siegen. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;Siegen;50.9064;8.02833;https://www.uni-siegen.de/;http://commons.wikimedia.org/wiki/Special:FilePath/Universitaet%20siegen%20campus%20ar.jpg;ogólny;niemiecki, angielski
452;Niemcy;Europa;Uniwersytet Johannesa Gutenberga w Moguncji;Uniwersytet Johannesa Gutenberga w Moguncji to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Mainz. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;Mainz;49.993055555;8.241666666;https://www.uni-mainz.de/;;ogólny;niemiecki, angielski
566;Portugalia;Europa;Uniwersytet Minho;Uniwersytet Minho to portugalski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Braga. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Portugalia;Braga;41.560435964;-8.397438175;https://www.uminho.pt/EN;http://commons.wikimedia.org/wiki/Special:FilePath/Largo%20do%20paco-Braga.jpg;ogólny;portugalski, angielski
1001-1200;Hiszpania;Europa;Uniwersytet w A Coruña;Uniwersytet w A Coruña to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w A Coruña. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;A Coruña;43.3506;-8.41595;https://www.udc.gal;http://commons.wikimedia.org/wiki/Special:FilePath/A%20Coru%C3%B1a%20-%20Universidade%20da%20Coru%C3%B1a.JPG;ogólny;hiszpański, angielski
347;Portugalia;Europa;Uniwersytet w Coimbrze;Uniwersytet w Coimbrze to portugalski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Coimbra. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Portugalia;Coimbra;40.2074;-8.4265;https://www.uc.pt/;http://commons.wikimedia.org/wiki/Special:FilePath/Coimbra%20December%202011-19a.jpg;ogólny;portugalski, angielski
416;Niemcy;Europa;Uniwersytet w Mannheim;Uniwersytet w Mannheim to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Mannheim. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;Mannheim;49.483;8.461811111;https://www.uni-mannheim.de/;http://commons.wikimedia.org/wiki/Special:FilePath/Universitaet%20Mannheim%20Schloss%20Ehrenhof.jpg;ogólny;niemiecki, angielski
1001-1200;Niemcy;Europa;Uniwersytet w Bielefeld;Uniwersytet w Bielefeld to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w North Rhine-Westphalia. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;North Rhine-Westphalia;52.03764;8.49019;https://www.uni-bielefeld.de/;;ogólny;niemiecki, angielski
246;Irlandia;Europa;University College Cork;University College Cork to irlandzki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Cork. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Irlandia;Cork;51.89291;-8.49289;https://www.ucc.ie;http://commons.wikimedia.org/wiki/Special:FilePath/County%20Cork%20-%20University%20College%20Cork%20-%2020190125141016.jpg;ogólny;angielski
628;Hiszpania;Europa;Uniwersytet w Santiago de Compostela;Uniwersytet w Santiago de Compostela to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Santiago de Compostela. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Santiago de Compostela;42.8885225;-8.5449726;https://www.usc.gal/en;http://commons.wikimedia.org/wiki/Special:FilePath/Colexio%20de%20Fonseca-LimiarCulturalocal.jpg;ogólny;hiszpański, angielski
7;Szwajcaria;Europa;ETH Zurich;ETH Zurich to szwajcarska uczelnia techniczna specjalizująca się w naukach ścisłych, inżynierii, architekturze i technologiach cyfrowych. Jest rozpoznawalna dzięki bardzo silnym badaniom podstawowym i zastosowaniowym oraz międzynarodowemu środowisku naukowemu.;Szwajcaria;Zurich;47.37645;8.54785;https://www.ethz.ch/;http://commons.wikimedia.org/wiki/Special:FilePath/ETH%20Zurich%20from%20Polyterrace.jpg;techniczny;niemiecki, francuski, włoski, angielski
100;Szwajcaria;Europa;Uniwersytet Zuryski;Uniwersytet Zuryski to szwajcarski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Szwajcaria;;47.374722222;8.548333333;https://www.uzh.ch/;http://commons.wikimedia.org/wiki/Special:FilePath/Z%C3%BCrich%20Switzerland-University-of-Zurich-Main-Building-01.jpg;ogólny;niemiecki, francuski, włoski, angielski
401;Irlandia;Europa;Uniwersytet w Limerick;Uniwersytet w Limerick to irlandzki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Limerick. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Irlandia;Limerick;52.675;-8.572694444;https://www.ul.ie/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Limerick%20-.jpg;ogólny;angielski
237;Portugalia;Europa;Uniwersytet w Porto;Uniwersytet w Porto to portugalski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Porto. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Portugalia;Porto;41.14666667;-8.61555556;http://www.up.pt;http://commons.wikimedia.org/wiki/Special:FilePath/Cl%C3%A9rigos%20%2853939838503%29.jpg;ogólny;portugalski, angielski
253;Niemcy;Europa;Uniwersytet Techniczny w Darmstadt;Uniwersytet Techniczny w Darmstadt to niemiecka uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Darmstadt. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Niemcy;Darmstadt;49.875;8.656388888;https://www.tu-darmstadt.de/index.en.jsp;http://commons.wikimedia.org/wiki/Special:FilePath/Karo5%20Eingangsgebaeude%20Verwaltungsgebaeude%20TU%20Darmstadt.jpg;techniczny;niemiecki, angielski
419;Portugalia;Europa;Uniwersytet w Aveiro;Uniwersytet w Aveiro to portugalski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Aveiro. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Portugalia;Aveiro;40.63027778;-8.6575;http://www.ua.pt;http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20der%20Universit%C3%A4t%20Aveiro.JPG;ogólny;portugalski, angielski
316;Niemcy;Europa;Uniwersytet Goethego we Frankfurcie nad Menem;Uniwersytet Goethego we Frankfurcie nad Menem to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Frankfurt. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;Frankfurt;50.12791;8.66944;https://www.goethe-university-frankfurt.de/;http://commons.wikimedia.org/wiki/Special:FilePath/Frankfurt%20Bockenheim%20J%C3%BCgelhaus%2022.jpg;ogólny;niemiecki, angielski
80;Niemcy;Europa;Uniwersytet Ruprechta i Karola w Heidelbergu;Uniwersytet Ruprechta i Karola w Heidelbergu to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Heidelberg. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;Heidelberg;49.4190991;8.6702507;https://www.uni-heidelberg.de/;http://commons.wikimedia.org/wiki/Special:FilePath/Alte%20Universitaet.JPG;ogólny;niemiecki, angielski
496;Niemcy;Europa;Justus-Liebig-Universität Gießen;Justus-Liebig-Universität Gießen to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Giessen. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Niemcy;Giessen;50.580833333;8.676388888;https://www.uni-giessen.de/;http://commons.wikimedia.org/wiki/Special:FilePath/2004-JLU%20Gie%C3%9Fen%20Sicherlich.jpg;ogólny;niemiecki, angielski
